dataset,seed,method,method_label,group,test_f1,test_auc,test_ap,precision,recall,val_f1,metrics_path
Illicit-ETH,46,zipzap,ZipZap,Ethereum SOTA,0.8990536277602523,0.9508629856850715,0.9488344951323837,0.9253246753246753,0.8742331288343558,0.9331259720062208,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_46/zipzap/metrics.json
Illicit-ETH,42,lmae4eth,LMAE4Eth,Ethereum SOTA,0.9216867469879518,0.9854642126789366,0.984557952845074,0.9053254437869822,0.9386503067484663,0.9573170731707317,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_42/lmae4eth/metrics.json
Illicit-ETH,43,lmae4eth,LMAE4Eth,Ethereum SOTA,0.9424242424242424,0.9925071574642126,0.9919649426075674,0.9311377245508982,0.9539877300613497,0.9683257918552036,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_43/lmae4eth/metrics.json
Illicit-ETH,44,lmae4eth,LMAE4Eth,Ethereum SOTA,0.9502262443438914,0.9895460122699387,0.9899757587951429,0.9347181008902077,0.9662576687116564,0.9646697388632872,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_44/lmae4eth/metrics.json
Illicit-ETH,45,lmae4eth,LMAE4Eth,Ethereum SOTA,0.9592476489028213,0.9930061349693252,0.991347669628325,0.9807692307692307,0.9386503067484663,0.9625,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_45/lmae4eth/metrics.json
Illicit-ETH,46,lmae4eth,LMAE4Eth,Ethereum SOTA,0.9356357927786499,0.9838609406952966,0.9852584618364971,0.9581993569131833,0.9141104294478528,0.9755351681957186,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_46/lmae4eth/metrics.json
Illicit-ETH,42,bert4eth,BERT4ETH,Ethereum SOTA,0.9057187017001546,0.9718200408997955,0.9732708338804694,0.9127725856697819,0.8987730061349694,0.9180834621329211,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_42/bert4eth/metrics.json
Illicit-ETH,43,bert4eth,BERT4ETH,Ethereum SOTA,0.91350531107739,0.9721063394683026,0.9749458181334056,0.9039039039039038,0.9233128834355828,0.9420731707317073,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_43/bert4eth/metrics.json
Illicit-ETH,44,bert4eth,BERT4ETH,Ethereum SOTA,0.9179331306990881,0.9766421267893661,0.9770870204389781,0.9096385542168675,0.9263803680981595,0.9368258859784283,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_44/bert4eth/metrics.json
Illicit-ETH,45,bert4eth,BERT4ETH,Ethereum SOTA,0.9142857142857143,0.9730306748466258,0.9743812653317611,0.9473684210526315,0.8834355828220859,0.9339622641509434,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_45/bert4eth/metrics.json
Illicit-ETH,46,bert4eth,BERT4ETH,Ethereum SOTA,0.896774193548387,0.9723108384458078,0.9733538955581339,0.9455782312925171,0.852760736196319,0.9417322834645669,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_46/bert4eth/metrics.json
Illicit-ETH,42,tlmgnn,TLmGNN,Ethereum SOTA,0.9442724458204335,0.9918854805725971,0.9910654841428191,0.953125,0.9355828220858896,0.9631901840490797,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_42/tlmgnn/metrics.json
Illicit-ETH,43,tlmgnn,TLmGNN,Ethereum SOTA,0.96,0.9929570552147239,0.9921451150159785,0.9629629629629629,0.9570552147239264,0.9695121951219512,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_43/tlmgnn/metrics.json
Illicit-ETH,44,tlmgnn,TLmGNN,Ethereum SOTA,0.9586523736600306,0.9920163599182004,0.9922226750273895,0.9571865443425076,0.9601226993865031,0.9598765432098766,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_44/tlmgnn/metrics.json
Illicit-ETH,45,tlmgnn,TLmGNN,Ethereum SOTA,0.9598811292719168,0.9960490797546012,0.9955082538657795,0.930835734870317,0.99079754601227,0.9772382397572079,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_45/tlmgnn/metrics.json
Illicit-ETH,46,tlmgnn,TLmGNN,Ethereum SOTA,0.9417322834645669,0.9908875255623721,0.9907812377546786,0.9676375404530745,0.9171779141104295,0.9738863287250384,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_46/tlmgnn/metrics.json
Illicit-ETH,42,bwgnn,BWGNN,Graph Anomaly SOTA,0.9538461538461539,0.9844335378323109,0.9863103255990809,0.9567901234567902,0.950920245398773,0.9663608562691132,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_42/bwgnn/metrics.json
Illicit-ETH,43,bwgnn,BWGNN,Graph Anomaly SOTA,0.9451219512195121,0.976159509202454,0.9642331346223287,0.9393939393939394,0.950920245398773,0.9707241910631741,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_43/bwgnn/metrics.json
Illicit-ETH,44,bwgnn,BWGNN,Graph Anomaly SOTA,0.963076923076923,0.9859959100204498,0.9826868197125759,0.9660493827160493,0.9601226993865031,0.9596273291925466,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_44/bwgnn/metrics.json
Illicit-ETH,45,bwgnn,BWGNN,Graph Anomaly SOTA,0.9516616314199395,0.9851820040899795,0.9772697436915821,0.9375,0.9662576687116564,0.958139534883721,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_45/bwgnn/metrics.json
Illicit-ETH,46,bwgnn,BWGNN,Graph Anomaly SOTA,0.9367088607594937,0.9875664621676892,0.986204114000131,0.9673202614379085,0.9079754601226994,0.9691358024691358,outputs/paper_sota_baselines_20260615/Illicit-ETH/seed_46/bwgnn/metrics.json
Illicit-ETH,42,ours,Ours,Proposed,0.964451313755796,0.991116564417178,0.9930628351181805,0.9719626168224299,0.9570552147239264,0.975609756097561,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_42/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,43,ours,Ours,Proposed,0.9643410852713178,0.9878200408997955,0.991194078478236,0.9749216300940439,0.9539877300613497,0.9768875192604006,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_43/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,44,ours,Ours,Proposed,0.968421052631579,0.9914437627811862,0.9927450044933452,0.9498525073746312,0.9877300613496932,0.9800918836140888,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_44/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,45,ours,Ours,Proposed,0.9680365296803652,0.9952147239263804,0.9952021988912593,0.9607250755287009,0.9754601226993865,0.9752321981424149,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_45/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,46,ours,Ours,Proposed,0.9486780715396579,0.9778977505112475,0.980974575930811,0.9621451104100947,0.9355828220858896,0.975609756097561,outputs/paper_5seed_qwen_counter_clean_20260615/Illicit-ETH/seed_46/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,42,ours_imbalance,Ours+Imbalance,Proposed,0.9665653495440729,0.9902331288343559,0.9916693291487637,0.9578313253012049,0.9754601226993865,0.9862595419847329,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/Illicit-ETH/seed_42/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,43,ours_imbalance,Ours+Imbalance,Proposed,0.9754601226993865,0.9905766871165645,0.992882636495963,0.9754601226993865,0.9754601226993865,0.9923664122137404,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/Illicit-ETH/seed_43/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,44,ours_imbalance,Ours+Imbalance,Proposed,0.9728915662650602,0.9938077709611453,0.9946958520481374,0.9556213017751479,0.99079754601227,0.9845201238390093,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/Illicit-ETH/seed_44/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,45,ours_imbalance,Ours+Imbalance,Proposed,0.974124809741248,0.9968588957055216,0.9966193907457899,0.9667673716012085,0.9815950920245399,0.989247311827957,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/Illicit-ETH/seed_45/sage_rule_scalar_qwen_motif_channel/metrics.json
Illicit-ETH,46,ours_imbalance,Ours+Imbalance,Proposed,0.9609984399375975,0.9850756646216768,0.9800843407553187,0.9777777777777777,0.9447852760736196,0.9877300613496932,outputs/paper_5seed_qwen_counter_clean_pctrain_20260616/Illicit-ETH/seed_46/sage_rule_scalar_qwen_motif_channel/metrics.json
EPSD-Ponzi,42,logreg,Logistic Regression,Raw tabular,0.48148148148148145,0.8417508417508418,0.5975740639236602,0.4444444444444444,0.5252525252525253,0.5094339622641509,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/tabular/logreg/metrics.json
EPSD-Ponzi,43,logreg,Logistic Regression,Raw tabular,0.4418604651162791,0.8098735098735099,0.43509533228626,0.5205479452054794,0.3838383838383838,0.5384615384615384,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/tabular/logreg/metrics.json
EPSD-Ponzi,44,logreg,Logistic Regression,Raw tabular,0.45454545454545453,0.8447083447083447,0.49963742058994604,0.38461538461538464,0.5555555555555556,0.46218487394957986,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/tabular/logreg/metrics.json
EPSD-Ponzi,45,logreg,Logistic Regression,Raw tabular,0.43010752688172044,0.8220038220038222,0.532471600226616,0.29304029304029305,0.8080808080808081,0.40970350404312667,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/tabular/logreg/metrics.json
EPSD-Ponzi,46,logreg,Logistic Regression,Raw tabular,0.4713804713804714,0.8295477295477296,0.5194239341806282,0.35353535353535354,0.7070707070707071,0.5036496350364964,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/tabular/logreg/metrics.json
EPSD-Ponzi,42,mlp,MLP,Raw tabular,0.5263157894736842,0.8372372372372373,0.5596250205649705,0.46511627906976744,0.6060606060606061,0.6042553191489362,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/tabular/mlp/metrics.json
EPSD-Ponzi,43,mlp,MLP,Raw tabular,0.4461538461538462,0.7905632905632907,0.4616399904818518,0.36024844720496896,0.5858585858585859,0.5447154471544715,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/tabular/mlp/metrics.json
EPSD-Ponzi,44,mlp,MLP,Raw tabular,0.5344827586206896,0.8586677586677587,0.5949893615795069,0.46616541353383456,0.6262626262626263,0.4954954954954955,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/tabular/mlp/metrics.json
EPSD-Ponzi,45,mlp,MLP,Raw tabular,0.5588235294117647,0.8504049504049503,0.5500704343984751,0.5428571428571428,0.5757575757575758,0.5380710659898477,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/tabular/mlp/metrics.json
EPSD-Ponzi,46,mlp,MLP,Raw tabular,0.5027932960893855,0.8155246155246156,0.5471486747678145,0.5625,0.45454545454545453,0.550561797752809,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/tabular/mlp/metrics.json
EPSD-Ponzi,42,rf,Random Forest,Raw tabular,0.6627218934911243,0.906069706069706,0.7490438562376039,0.8,0.5656565656565656,0.6276595744680851,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/tabular/rf/metrics.json
EPSD-Ponzi,43,rf,Random Forest,Raw tabular,0.5058823529411764,0.8776503776503776,0.6391503983852617,0.6056338028169014,0.43434343434343436,0.6521739130434783,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/tabular/rf/metrics.json
EPSD-Ponzi,44,rf,Random Forest,Raw tabular,0.6703910614525139,0.8846755846755848,0.6895441638618668,0.75,0.6060606060606061,0.6171428571428571,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/tabular/rf/metrics.json
EPSD-Ponzi,45,rf,Random Forest,Raw tabular,0.5342465753424658,0.9037401037401037,0.707432557581185,0.8297872340425532,0.3939393939393939,0.547945205479452,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/tabular/rf/metrics.json
EPSD-Ponzi,46,rf,Random Forest,Raw tabular,0.5882352941176471,0.8672490672490673,0.6503273139505009,0.704225352112676,0.5050505050505051,0.6,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/tabular/rf/metrics.json
EPSD-Ponzi,42,lightgbm,LightGBM,Raw tabular,0.6746987951807228,0.9114751114751115,0.7608374024821539,0.835820895522388,0.5656565656565656,0.6470588235294118,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/tabular/lightgbm/metrics.json
EPSD-Ponzi,43,lightgbm,LightGBM,Raw tabular,0.5921787709497207,0.8668213668213668,0.6504560032266349,0.6625,0.5353535353535354,0.7253886010362695,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/tabular/lightgbm/metrics.json
EPSD-Ponzi,44,lightgbm,LightGBM,Raw tabular,0.6802030456852792,0.8974519974519974,0.7516635984647368,0.6836734693877551,0.6767676767676768,0.6455026455026455,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/tabular/lightgbm/metrics.json
EPSD-Ponzi,45,lightgbm,LightGBM,Raw tabular,0.6219512195121951,0.903157703157703,0.7284921751468518,0.7846153846153846,0.5151515151515151,0.5838509316770186,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/tabular/lightgbm/metrics.json
EPSD-Ponzi,46,lightgbm,LightGBM,Raw tabular,0.6046511627906976,0.8531531531531532,0.6625403397736416,0.7123287671232876,0.5252525252525253,0.6382978723404256,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/tabular/lightgbm/metrics.json
EPSD-Ponzi,42,gcn,GCN,GNN,0.6244343891402715,0.9007371007371008,0.6907096585019572,0.5655737704918032,0.696969696969697,0.6575342465753424,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/sampled_gcn/metrics.json
EPSD-Ponzi,43,gcn,GCN,GNN,0.5235602094240838,0.833979433979434,0.5732976101452004,0.5434782608695652,0.5050505050505051,0.6455026455026455,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/sampled_gcn/metrics.json
EPSD-Ponzi,44,gcn,GCN,GNN,0.5454545454545454,0.8457184457184458,0.5645911574885571,0.46153846153846156,0.6666666666666666,0.5569620253164557,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/sampled_gcn/metrics.json
EPSD-Ponzi,45,gcn,GCN,GNN,0.5,0.8495950495950496,0.5965950590667208,0.3898305084745763,0.696969696969697,0.5144927536231884,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/sampled_gcn/metrics.json
EPSD-Ponzi,46,gcn,GCN,GNN,0.5267857142857143,0.8303758303758304,0.6102946773055369,0.472,0.5959595959595959,0.6071428571428571,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/sampled_gcn/metrics.json
EPSD-Ponzi,42,gat,GAT,GNN,0.6467661691542289,0.9284375284375285,0.7757721816334957,0.6372549019607843,0.6565656565656566,0.7,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/sampled_gat/metrics.json
EPSD-Ponzi,43,gat,GAT,GNN,0.5148514851485149,0.8445536445536446,0.5374296761692755,0.5048543689320388,0.5252525252525253,0.6509433962264151,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/sampled_gat/metrics.json
EPSD-Ponzi,44,gat,GAT,GNN,0.5416666666666666,0.8706888706888707,0.6471998595164395,0.5591397849462365,0.5252525252525253,0.6162790697674418,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/sampled_gat/metrics.json
EPSD-Ponzi,45,gat,GAT,GNN,0.5523012552301255,0.8662844662844663,0.6314419330620612,0.4714285714285714,0.6666666666666666,0.5485232067510548,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/sampled_gat/metrics.json
EPSD-Ponzi,46,gat,GAT,GNN,0.5614035087719298,0.852925652925653,0.5987683902619154,0.49612403100775193,0.6464646464646465,0.6439024390243903,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/sampled_gat/metrics.json
EPSD-Ponzi,42,graphsage,GraphSAGE,GNN,0.6761904761904762,0.9169533169533169,0.7695442818876708,0.6396396396396397,0.7171717171717171,0.6899563318777293,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_42/sage_no_evidence/metrics.json
EPSD-Ponzi,43,graphsage,GraphSAGE,GNN,0.5347593582887701,0.8665028665028666,0.5977259061531006,0.5681818181818182,0.5050505050505051,0.7103825136612022,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_43/sage_no_evidence/metrics.json
EPSD-Ponzi,44,graphsage,GraphSAGE,GNN,0.6111111111111112,0.8972426972426972,0.705059317493398,0.6790123456790124,0.5555555555555556,0.6198830409356725,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_44/sage_no_evidence/metrics.json
EPSD-Ponzi,45,graphsage,GraphSAGE,GNN,0.5882352941176471,0.8965146965146965,0.6856854096377126,0.5714285714285714,0.6060606060606061,0.57,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_45/sage_no_evidence/metrics.json
EPSD-Ponzi,46,graphsage,GraphSAGE,GNN,0.6069651741293532,0.8767494767494768,0.6929238810631351,0.5980392156862745,0.6161616161616161,0.6666666666666666,outputs/paper_5seed_qwen_counter_clean_20260615/EPSD-Ponzi/seed_46/sage_no_evidence/metrics.json
EPSD-Ponzi,42,care_gnn,CARE-GNN,Generic Fraud GNN,0.6309523809523809,0.9049777049777049,0.7512467357322093,0.7681159420289855,0.5353535353535354,0.6984126984126984,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/sampled_care_gnn/metrics.json
EPSD-Ponzi,43,care_gnn,CARE-GNN,Generic Fraud GNN,0.5948717948717949,0.8673036673036673,0.6201850168875678,0.6041666666666666,0.5858585858585859,0.700507614213198,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/sampled_care_gnn/metrics.json
EPSD-Ponzi,44,care_gnn,CARE-GNN,Generic Fraud GNN,0.5948275862068966,0.8951860951860952,0.6787796909489479,0.518796992481203,0.696969696969697,0.6188340807174888,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/sampled_care_gnn/metrics.json
EPSD-Ponzi,45,care_gnn,CARE-GNN,Generic Fraud GNN,0.6122448979591837,0.9178087178087178,0.7364908932119583,0.6185567010309279,0.6060606060606061,0.5989847715736041,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/sampled_care_gnn/metrics.json
EPSD-Ponzi,46,care_gnn,CARE-GNN,Generic Fraud GNN,0.5514705882352942,0.8796068796068797,0.706813913399913,0.43352601156069365,0.7575757575757576,0.6311475409836066,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/sampled_care_gnn/metrics.json
EPSD-Ponzi,42,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.6918918918918919,0.9242515242515242,0.7742388271019293,0.7441860465116279,0.6464646464646465,0.6907216494845361,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/sampled_graphconsis_gnn/metrics.json
EPSD-Ponzi,43,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.5482233502538071,0.8677222677222678,0.6170475790647405,0.5510204081632653,0.5454545454545454,0.700507614213198,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/sampled_graphconsis_gnn/metrics.json
EPSD-Ponzi,44,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.6095238095238096,0.893020293020293,0.6858026380681875,0.5765765765765766,0.6464646464646465,0.6310679611650486,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/sampled_graphconsis_gnn/metrics.json
EPSD-Ponzi,45,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.6010362694300518,0.8975884975884976,0.68732349150309,0.6170212765957447,0.5858585858585859,0.582010582010582,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/sampled_graphconsis_gnn/metrics.json
EPSD-Ponzi,46,graphconsis_gnn,GraphConsis,Generic Fraud GNN,0.5895953757225434,0.8772226772226772,0.6904977131530641,0.6891891891891891,0.5151515151515151,0.6503067484662577,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/sampled_graphconsis_gnn/metrics.json
EPSD-Ponzi,42,pc_gnn,PC-GNN,Generic Fraud GNN,0.6892655367231638,0.9041587041587041,0.7716020300557584,0.782051282051282,0.6161616161616161,0.7446808510638298,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_42/sampled_pc_gnn/metrics.json
EPSD-Ponzi,43,pc_gnn,PC-GNN,Generic Fraud GNN,0.49056603773584906,0.8793156793156793,0.6228296805113249,0.65,0.3939393939393939,0.735632183908046,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_43/sampled_pc_gnn/metrics.json
EPSD-Ponzi,44,pc_gnn,PC-GNN,Generic Fraud GNN,0.6470588235294118,0.9151879151879153,0.7768005923141369,0.6285714285714286,0.6666666666666666,0.7070707070707071,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_44/sampled_pc_gnn/metrics.json
EPSD-Ponzi,45,pc_gnn,PC-GNN,Generic Fraud GNN,0.6325581395348837,0.9134771134771135,0.738979186918095,0.5862068965517241,0.6868686868686869,0.6575342465753424,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_45/sampled_pc_gnn/metrics.json
EPSD-Ponzi,46,pc_gnn,PC-GNN,Generic Fraud GNN,0.631578947368421,0.8738738738738737,0.7229675075064845,0.6593406593406593,0.6060606060606061,0.7204301075268817,outputs/paper_main_baselines_clean_20260615/EPSD-Ponzi/seed_46/sampled_pc_gnn/metrics.json
EPSD-Ponzi,42,zipzap,ZipZap,Ethereum SOTA,0.44554455445544555,0.7519337519337521,0.4164254096448389,0.4368932038834951,0.45454545454545453,0.527363184079602,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_42/zipzap/metrics.json
EPSD-Ponzi,43,zipzap,ZipZap,Ethereum SOTA,0.40217391304347827,0.7205569205569206,0.3833136959105196,0.43529411764705883,0.37373737373737376,0.5869565217391305,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_43/zipzap/metrics.json
EPSD-Ponzi,44,zipzap,ZipZap,Ethereum SOTA,0.47706422018348627,0.7576849576849576,0.5016162740375711,0.4369747899159664,0.5252525252525253,0.5108225108225108,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_44/zipzap/metrics.json
EPSD-Ponzi,45,zipzap,ZipZap,Ethereum SOTA,0.4845814977973568,0.7512694512694512,0.4346695752034135,0.4296875,0.5555555555555556,0.4434782608695652,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_45/zipzap/metrics.json
EPSD-Ponzi,46,zipzap,ZipZap,Ethereum SOTA,0.4411764705882353,0.7071890071890073,0.42245871539046115,0.42857142857142855,0.45454545454545453,0.5297297297297298,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_46/zipzap/metrics.json
EPSD-Ponzi,42,lmae4eth,LMAE4Eth,Ethereum SOTA,0.6021505376344086,0.8878332878332879,0.6438596969066614,0.6436781609195402,0.5656565656565656,0.6735751295336787,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_42/lmae4eth/metrics.json
EPSD-Ponzi,43,lmae4eth,LMAE4Eth,Ethereum SOTA,0.5608465608465608,0.8734734734734735,0.6219295523583256,0.5888888888888889,0.5353535353535354,0.6763285024154589,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_43/lmae4eth/metrics.json
EPSD-Ponzi,44,lmae4eth,LMAE4Eth,Ethereum SOTA,0.5989304812834224,0.8785148785148785,0.6127645867083323,0.6363636363636364,0.5656565656565656,0.5913978494623656,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_44/lmae4eth/metrics.json
EPSD-Ponzi,45,lmae4eth,LMAE4Eth,Ethereum SOTA,0.5349794238683128,0.8458094458094458,0.5363159690218354,0.4513888888888889,0.6565656565656566,0.49166666666666664,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_45/lmae4eth/metrics.json
EPSD-Ponzi,46,lmae4eth,LMAE4Eth,Ethereum SOTA,0.5572139303482587,0.8695968695968697,0.5890345702767422,0.5490196078431373,0.5656565656565656,0.6428571428571429,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_46/lmae4eth/metrics.json
EPSD-Ponzi,42,bert4eth,BERT4ETH,Ethereum SOTA,0.4772727272727273,0.7520429520429521,0.4470690247480701,0.5454545454545454,0.42424242424242425,0.5531914893617021,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_42/bert4eth/metrics.json
EPSD-Ponzi,43,bert4eth,BERT4ETH,Ethereum SOTA,0.40963855421686746,0.7551187551187551,0.4311488274391649,0.5074626865671642,0.3434343434343434,0.5621621621621622,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_43/bert4eth/metrics.json
EPSD-Ponzi,44,bert4eth,BERT4ETH,Ethereum SOTA,0.42424242424242425,0.7339339339339339,0.42182579755262206,0.42424242424242425,0.42424242424242425,0.53125,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_44/bert4eth/metrics.json
EPSD-Ponzi,45,bert4eth,BERT4ETH,Ethereum SOTA,0.460093896713615,0.7559832559832559,0.4625829695268122,0.4298245614035088,0.494949494949495,0.4077669902912621,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_45/bert4eth/metrics.json
EPSD-Ponzi,46,bert4eth,BERT4ETH,Ethereum SOTA,0.4225352112676056,0.7138138138138138,0.3938869534069025,0.39473684210526316,0.45454545454545453,0.5463414634146342,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_46/bert4eth/metrics.json
EPSD-Ponzi,42,tlmgnn,TLmGNN,Ethereum SOTA,0.6190476190476191,0.9036309036309036,0.7233417450024967,0.5855855855855856,0.6565656565656566,0.676056338028169,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_42/tlmgnn/metrics.json
EPSD-Ponzi,43,tlmgnn,TLmGNN,Ethereum SOTA,0.5913978494623656,0.8893074893074893,0.631651248284579,0.632183908045977,0.5555555555555556,0.6903553299492385,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_43/tlmgnn/metrics.json
EPSD-Ponzi,44,tlmgnn,TLmGNN,Ethereum SOTA,0.5953488372093023,0.8871871871871873,0.6501801738910029,0.5517241379310345,0.6464646464646465,0.6730769230769231,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_44/tlmgnn/metrics.json
EPSD-Ponzi,45,tlmgnn,TLmGNN,Ethereum SOTA,0.5975103734439834,0.8887068887068886,0.6581528982683675,0.5070422535211268,0.7272727272727273,0.5565217391304348,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_45/tlmgnn/metrics.json
EPSD-Ponzi,46,tlmgnn,TLmGNN,Ethereum SOTA,0.5841584158415841,0.866011466011466,0.6330805733868301,0.5728155339805825,0.5959595959595959,0.6990291262135923,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_46/tlmgnn/metrics.json
EPSD-Ponzi,42,bwgnn,BWGNN,Graph Anomaly SOTA,0.6859903381642513,0.9082355082355082,0.7141151307557168,0.6574074074074074,0.7171717171717171,0.6568627450980392,outputs/paper_sota_baselines_20260615/EPSD-Ponzi/seed_42/bwgnn/metrics.json
